-0.717384, 1.08805
-0.610466, 0.760949
-0.489208, 0.408744
-0.60692, 0.764365
-0.494828, 0.38578
-0.350628, 0.0307894
-0.15569, 0.107102
-0.0479012, -0.24941
0.0577934, -0.558939
0.169258, -0.850408
-0.060118, -0.916698
-0.142668, -0.612458
-0.0361599, -0.932835
-0.199487, -0.982635
-0.125323, -1.25459
-0.207119, -0.987445
-0.139984, -1.24373
-0.204159, -0.974274
-0.417662, -1.06757
-0.597144, -1.17703
-0.384914, -1.07248
-0.57358, -1.1715
-0.74449, -1.19245
-0.588427, -1.14237
-0.464308, -1.40851
-0.400136, -1.62409
-0.584128, -1.69478
-0.497644, -1.92598
-0.575445, -1.70313
-0.383567, -1.59404
-0.338499, -1.83269
-0.495171, -1.90117
-0.545076, -1.73791
-0.632981, -1.45369
-0.577965, -1.65134
-0.742779, -1.7613
-0.667116, -1.95979
-0.584802, -2.11589
-0.758458, -2.19963
-0.675433, -2.37935
-0.527133, -2.3257
-0.362692, -2.23607
-0.421615, -2.0823
-0.567105, -2.14666
-0.503235, -2.31794
-0.554844, -2.16643
-0.517479, -2.34236
-0.356032, -2.22034
-0.529722, -2.33061
-0.727319, -2.37978
-0.633041, -2.51154
-0.681648, -2.38414
-0.842293, -2.39084
-0.698649, -2.38641
-0.776568, -2.23248
-0.892929, -2.27073
-0.995067, -2.09071
-0.92883, -2.29821
-0.775686, -2.22288
-0.854282, -2.03342
-0.663622, -1.97866
-0.856186, -1.99929
-0.9276, -1.83135
-1.01953, -1.59035
-0.950021, -1.83274
-1.01576, -1.58562
-0.911281, -1.87389
-0.751856, -1.78707
-0.914087, -1.82263
-1.02706, -1.59465
-1.13937, -1.34977
-1.20615, -1.09332
-1.35697, -0.713417
-1.51964, -0.796585
-1.40027, -1.15463
-1.35282, -1.45357
-1.3716, -1.16327
-1.20016, -1.08735
-1.05077, -0.986984
-0.974976, -1.28223
-0.807385, -1.2085
-0.949066, -1.25759
-0.863973, -1.54445
-1.00827, -1.62159
-1.21406, -1.70221
-1.37578, -1.73981
-1.57252, -1.80861
-1.65282, -1.5878
-1.74608, -1.28756
-1.64146, -1.58121
-1.79399, -1.68432
-1.65534, -1.59585
-1.5237, -1.81797
-1.44634, -2.01086
-1.54035, -1.77481
-1.66013, -1.60755
-1.47005, -1.55906
-1.37378, -1.71007
-1.47024, -1.48543
-1.37202, -1.76505
-1.55431, -1.81481
-1.59679, -1.58791
-1.51548, -1.78205
-1.47318, -2.08494
-1.27379, -1.9258
-1.18885, -2.15269
-1.07296, -2.3147
-1.24597, -2.40083
-1.17556, -2.56135
-1.33273, -2.61372
-1.1688, -2.58942
-1.07307, -2.66013
-0.934051, -2.64359
-1.02915, -2.51009
-0.857125, -2.42474
-0.771282, -2.58403
-0.627984, -2.5133
-0.775645, -2.55503
-0.909101, -2.62125
-0.777476, -2.57799
-0.636297, -2.48303
-0.444856, -2.44038
-0.336442, -2.37701
-0.444654, -2.43348
-0.496265, -2.30565
-0.479718, -2.45191
-0.30248, -2.37298
-0.115333, -2.31251
-0.00981144, -2.25296
-0.0489824, -2.1225
-0.178252, -2.1854
-0.26227, -1.98793
-0.176084, -2.16576
-0.172035, -2.31419
-0.0144118, -2.26669
0.185522, -2.16997
-0.0178647, -2.25717
-0.044015, -2.11276
0.126729, -2.05975
0.185542, -2.18536
0.372055, -2.12452
0.497325, -2.07661
0.336395, -2.14032
0.474264, -2.06286
0.625685, -2.01216
0.4889, -2.06282
0.300171, -2.13213
0.186881, -2.18253
0.335009, -2.15091
0.316386, -1.9565
0.154107, -2.04309
0.0982116, -1.88917
0.244466, -1.84246
0.426278, -1.74649
0.463239, -1.91382
0.426141, -1.76706
0.458574, -1.93564
0.503089, -2.07046
0.649938, -2.0081
0.504482, -2.0675
0.644357, -2.02107
0.785733, -1.95913
0.749562, -1.80692
0.933061, -1.73468
1.08601, -1.67439
1.29106, -1.59792
1.11283, -1.6563
1.08649, -1.48773
0.943574, -1.5824
0.91295, -1.3699
1.04696, -1.30553
1.02171, -1.04496
0.954005, -0.821484
0.930564, -0.562684
0.720601, -0.633711
0.623212, -0.317401
0.831809, -0.233664
0.638844, -0.332845
0.830887, -0.262754
1.03631, -0.179519
1.19881, -0.0910337
1.41216, -0.0437142
1.61522, 0.0246121
1.79607, 0.127782
1.58777, 0.0957905
1.65898, -0.238818
1.43633, -0.331999
1.6594, -0.260817
1.60781, 0.0773682
1.76099, 0.150093
1.6871, 0.454236
1.53656, 0.351271
1.4737, 0.701482
1.6381, 0.806192
1.70164, 0.470944
1.77336, 0.084662
1.60376, 0.0560462
1.67647, -0.291813
1.58657, 0.0499102
1.52148, 0.391346
1.3128, 0.317545
1.37433, -0.0634214
1.31383, 0.287868
1.24166, 0.633565
1.46958, 0.742168
1.66866, 0.77528
1.71877, 0.462057
1.66383, 0.796913
1.72237, 0.442265
1.55063, 0.367791
1.45941, 0.684344
1.65319, 0.790115
1.75904, 0.464358
1.62905, 0.793224
1.74129, 0.450993
1.52485, 0.374703
1.69002, 0.468102
1.65208, 0.796095
1.73461, 0.452681
1.53065, 0.372944
1.60985, 0.0283637
1.78942, 0.11568
1.60476, 0.0351496
1.6901, -0.263705
1.60836, 0.0146195
1.36664, -0.0539247
1.60929, 0.0383807
1.4025, -0.0305966
1.61804, 0.0199353
1.68197, -0.265611
1.45892, -0.31274
1.53932, -0.622905
1.48202, -0.345923
1.41605, -0.0457404
1.21637, -0.0935237
1.39917, -0.0306437
1.47129, -0.320064
1.50876, -0.59486
1.52749, -0.850188
1.58586, -1.10031
1.77463, -1.03194
1.71692, -0.763712
1.78075, -1.00417
1.94323, -0.954496
1.94619, -1.1605
1.97689, -0.992239
1.94641, -1.16997
1.95594, -1.33139
1.87901, -1.51328
1.74469, -1.54846
1.93147, -1.49111
1.76914, -1.56893
1.76052, -1.41828
1.77729, -1.21773
1.75999, -1.38918
1.61498, -1.46286
1.6034, -1.61325
1.60845, -1.48461
1.43258, -1.50462
1.27728, -1.60078
1.26888, -1.42632
1.45227, -1.34631
1.5688, -1.2918
1.41645, -1.36887
1.43179, -1.17108
1.43695, -1.37032
1.59155, -1.2859
1.59865, -1.4767
1.61085, -1.59339
1.59056, -1.46013
1.39193, -1.52737
1.47391, -1.70055
1.2623, -1.75651
1.10521, -1.80209
0.987039, -1.88055
1.11872, -1.79624
1.27045, -1.73923
1.29005, -1.6018
1.23874, -1.40238
1.06698, -1.48422
0.928735, -1.55207
0.762591, -1.60394
0.923375, -1.55433
0.951236, -1.73415
0.972003, -1.86949
0.951771, -1.72046
0.771753, -1.78866
0.946012, -1.74187
0.937546, -1.53182
0.895723, -1.36132
0.839803, -1.12397
0.887626, -1.38567
1.07007, -1.32663
1.21942, -1.22794
1.04036, -1.27044
1.25671, -1.22408
1.21514, -1.00017
1.22975, -1.24912
1.43375, -1.17421
1.59494, -1.10326
1.60903, -1.28738
1.62196, -1.46762
1.61537, -1.64342
1.81074, -1.55809
1.7621, -1.42871
1.77693, -1.23379
1.9373, -1.16098
1.93351, -1.34634
1.91341, -1.18037
1.93665, -1.35783
1.86503, -1.50778
1.77742, -1.53987
1.90622, -1.4965
1.74325, -1.56226
1.74329, -1.41356
1.59263, -1.47579
1.60161, -1.2987
1.61313, -1.47997
1.58434, -1.296
1.74961, -1.2545
1.92669, -1.19294
1.91104, -1.34029
1.92786, -1.50055
1.75126, -1.5524
1.60433, -1.61863
1.44236, -1.67535
1.4697, -1.5346
1.60454, -1.43206
1.74734, -1.37841
1.92149, -1.33727
1.77984, -1.39171
1.58073, -1.47295
1.62714, -1.30143
1.55626, -1.11305
1.53701, -0.837578
1.37197, -0.953725
1.19828, -0.993743
1.01806, -1.09596
0.984551, -0.83779
1.17156, -0.756795
1.092, -0.516735
1.03291, -0.198395
0.801025, -0.248629
0.649539, -0.336894
0.447719, -0.400595
0.526268, -0.703448
0.735635, -0.641539
0.552727, -0.723754
0.359032, -0.781722
0.158973, -0.855697
0.346546, -0.78975
0.540946, -0.712088
0.467274, -0.395951
0.266899, -0.490174
0.165429, -0.153548
-0.0541094, -0.237867
0.0783657, -0.535606
-0.0492206, -0.205522
-0.162363, 0.125784
-0.285241, 0.488727
-0.0699924, 0.563514
0.112978, 0.633547
-0.0863891, 0.543545
-0.208566, 0.910558
-0.107401, 0.557439
-0.190049, 0.883596
0.0110193, 1.00565
0.103884, 0.635131
0.00423143, 0.970429
-0.11027, 1.31614
-0.302739, 1.22828
-0.190416, 0.937047
-0.0925923, 0.580546
0.119279, 0.619416
0.244243, 0.275088
0.440907, 0.329495
0.296764, 0.674525
0.11345, 0.617495
0.297165, 0.70997
0.543345, 0.745143
0.311048, 0.698767
0.125806, 0.639136
0.299311, 0.704504
0.109812, 0.629929
-0.0879157, 0.54291
-0.279827, 0.485379
-0.48132, 0.417253
-0.332534, 0.050135
-0.564218, -0.0261266
-0.765447, -0.0853444
-0.552057, -0.041347
-0.455964, -0.383565
-0.318441, -0.697566
-0.215734, -0.992347
0.0074618, -0.924077
-0.202039, -0.979058
-0.121212, -1.29209
0.084418, -1.18036
0.247341, -1.08592
0.30827, -1.38182
0.142023, -1.44538
0.325179, -1.3538
0.358621, -1.54624
0.424194, -1.74637
0.367581, -1.56202
0.408895, -1.75901
0.43119, -1.93838
0.429258, -1.7694
0.5575, -1.70475
0.744995, -1.61187
0.728509, -1.43923
0.672338, -1.2285
0.712452, -1.42681
0.553826, -1.47523
0.488552, -1.28089
0.309058, -1.34787
0.48865, -1.27405
0.672899, -1.22472
0.470106, -1.29985
0.319125, -1.33245
0.207547, -1.10445
0.0531383, -1.2003
-0.030065, -0.904383
-0.186488, -0.991518
-0.414623, -1.06133
-0.499676, -0.765704
-0.380609, -1.05925
-0.315532, -1.32079
-0.413101, -1.08977
-0.570086, -1.13504
-0.752664, -1.20676
-0.576655, -1.14793
-0.507431, -1.41044
-0.376485, -1.63143
-0.489699, -1.40158
-0.390497, -1.6311
-0.557754, -1.6746
-0.759471, -1.76341
-0.555711, -1.68956
-0.743591, -1.78656
-0.670681, -1.97223
-0.474442, -1.91629
-0.577085, -1.70124
-0.676476, -1.48832
-0.489434, -1.40405
-0.374744, -1.60963
-0.335703, -1.818
-0.246225, -1.99492
-0.386287, -2.08569
-0.247546, -2.03346
-0.327256, -1.85015
-0.151396, -1.766
0.0508893, -1.68216
-0.0515179, -1.49478
-0.231805, -1.53541
-0.272029, -1.33642
-0.488637, -1.39829
-0.651637, -1.46171
-0.775223, -1.21236
-0.603467, -1.15155
-0.693276, -0.84697
-0.807812, -0.513662
-0.665723, -0.850066
-0.487057, -0.791786
-0.699431, -0.858483
-0.78228, -0.513911
-1.02502, -0.587963
-0.838658, -0.941299
-1.00912, -0.616617
-0.82527, -0.535772
-0.618526, -0.428985
-0.432704, -0.359546
-0.562153, 0.0025789
-0.368766, 0.045699
-0.472669, 0.406516
-0.705627, 0.350014
-0.803107, 0.660005
-0.603208, 0.746444
-0.396463, 0.831404
-0.620294, 0.770336
-0.470571, 0.37475
-0.581571, 0.755068
-0.501907, 0.39447
-0.394989, 0.0869281
-0.124301, 0.0957179
0.0449898, 0.180973
0.15943, -0.166611
0.0331438, 0.167434
0.237217, 0.274574
0.461299, 0.312556
0.641126, 0.47213
0.49212, 0.783838
0.722652, 0.899123
0.625466, 1.20494
0.823598, 1.28091
0.721963, 1.5533
0.79011, 1.25385
0.72531, 1.56832
0.477097, 1.50513
0.689737, 1.58575
0.511253, 1.52782
0.295242, 1.46778
0.0962461, 1.36128
-0.0978693, 1.28821
-0.317089, 1.22514
-0.101682, 1.30959
0.00866133, 0.981806
0.208525, 1.06424
0.422914, 1.121
0.307953, 1.41574
0.147594, 1.80133
0.383169, 1.89077
0.50254, 1.4857
0.612279, 1.1721
0.818635, 1.25402
0.905636, 0.903742
1.07768, 0.532511
0.91746, 0.930024
1.03256, 0.571641
0.935165, 0.90332
0.692594, 0.85871
0.52368, 0.765682
0.713244, 0.864468
0.853793, 0.453983
1.04745, 0.586093
1.25015, 0.651502
1.43904, 0.703622
1.64242, 0.784264
1.71764, 0.429684
1.53884, 0.372713
1.59486, 0.0447938
1.52835, 0.371746
1.74963, 0.465202
1.54606, 0.373368
1.57988, 0.0678535
1.82008, 0.105053
1.71438, 0.448112
1.62532, 0.785722
1.53324, 1.11397
1.43276, 1.49027
1.23864, 1.39186
1.34674, 1.0608
1.21565, 1.38001
0.991528, 1.32267
0.803007, 1.25756
0.955125, 0.934655
0.809346, 1.26155
0.614655, 1.17698
0.715803, 0.845201
0.863293, 0.495969
1.05807, 0.561327
1.25571, 0.648409
1.27845, 0.314312
1.56784, 0.363875
1.43336, 0.715492
1.582, 0.777916
1.75356, 0.456935
1.50862, 0.408995
1.46532, 0.709558
1.55094, 0.383309
1.42999, 0.688933
1.30681, 1.11755
1.46324, 0.748211
1.24203, 0.623069
1.45632, 0.715566
1.65217, 0.772649
1.44776, 0.783746
1.63153, 0.80149
1.47588, 0.707315
1.54497, 0.365941
1.57084, 0.0664273
1.52913, 0.380363
1.33892, 0.336517
1.51184, 0.3818
1.46086, 0.679419
1.25466, 0.598808
1.05687, 0.558572
1.15802, 0.211134
1.06995, 0.570823
1.25046, 0.639291
1.45585, 0.701349
1.30467, 1.07133
1.45331, 0.696131
1.32094, 1.09596
1.44866, 0.741396
1.24311, 0.62473
1.46962, 0.698256
1.66803, 0.772876
1.69236, 0.452878
1.55012, 0.369752
1.60808, 0.0337058
1.64873, -0.257285
1.46607, -0.330793
1.42457, -0.0360602
1.60535, 0.0183397
1.77788, 0.131933
1.60548, 0.0393257
1.42103, -0.0456245
1.48635, -0.353638
1.66904, -0.276155
1.60303, 0.0376049
1.67466, -0.26168
1.45827, -0.31703
1.41026, -0.0247891
1.60603, 0.0221323
1.81408, 0.0991907
1.72906, 0.438298
1.63493, 0.772705
1.46374, 0.698857
1.27108, 0.621906
1.30144, 0.354437
1.25399, 0.643865
1.0706, 0.521093
0.924022, 0.904467
0.749429, 0.820441
0.598264, 1.17082
0.407069, 1.11634
0.214406, 1.0299
0.313061, 0.683634
0.516803, 0.788767
0.410102, 1.10588
0.296518, 1.43171
0.470329, 1.47719
0.287189, 1.42523
0.0911375, 1.36242
0.314771, 1.40932
0.410475, 1.1217
0.502332, 0.754592
0.739699, 0.836355
0.84867, 0.508043
0.946799, 0.144216
1.03563, -0.199645
0.950119, 0.129678
1.14249, 0.211148
0.955452, 0.132044
1.04795, -0.17729
1.22692, -0.115265
1.03403, -0.191143
0.948872, 0.137093
1.12046, 0.234534
1.21039, -0.133818
1.40069, -0.0500755
1.48814, -0.350591
1.5257, -0.612512
1.48477, -0.337791
1.66672, -0.248466
1.61484, 0.053397
1.63347, -0.261767
1.58544, 0.0357026
1.43563, -0.0272958
1.424, -0.356711
1.4024, -0.0393205
1.32065, 0.303281
1.15189, 0.233024
1.34495, 0.288767
1.2648, 0.626242
1.10347, 1.04347
1.32652, 1.02091
1.47233, 0.709423
1.34712, 1.02941
1.58024, 1.09705
1.34901, 1.09438
1.11386, 1.00201
1.02695, 1.34074
0.818304, 1.25528
0.609476, 1.18712
0.508454, 1.48976
0.306765, 1.40557
0.404621, 1.10926
0.606717, 1.20614
0.497806, 1.53053
0.335637, 1.89118
0.603553, 1.96191
0.794807, 2.02081
0.675579, 2.36757
0.489733, 2.7459
0.409854, 3.00931
0.590381, 3.06273
0.408032, 3.04869
0.358711, 3.29922
0.158786, 3.56771
-0.0537621, 3.47335
0.0836779, 3.22391
0.318334, 3.31661
0.156208, 3.54266
-0.0445613, 3.70991
-0.105198, 3.91661
-0.273991, 3.85518
-0.103531, 3.90516
0.0320883, 3.74651
0.16015, 3.4945
-0.0127447, 3.46214
0.146159, 3.272
0.223186, 2.98862
0.334346, 2.65669
0.198051, 2.954
0.434018, 3.02136
0.618649, 3.07614
0.414397, 3.02047
0.286376, 3.30793
0.161513, 3.55196
-0.0785052, 3.42681
-0.192543, 3.63947
0.00446139, 3.71943
0.137878, 3.54082
0.254272, 3.29411
0.119085, 3.27164
0.218767, 2.95716
0.131816, 3.24211
-0.100455, 3.16612
-0.286983, 3.07911
-0.402695, 3.34455
-0.254175, 3.38215
-0.421532, 3.32812
-0.525908, 3.54589
-0.629516, 3.71871
-0.440373, 3.75341
-0.630026, 3.6308
-0.546715, 3.5477
-0.419992, 3.33103
-0.573756, 3.28982
-0.475926, 3.00906
-0.382878, 2.74079
-0.280193, 2.38808
-0.394429, 2.72199
-0.23395, 2.45173
-0.154836, 2.06913
-0.00880289, 1.71951
-0.243999, 1.64163
-0.0930253, 1.27966
-0.290423, 1.2273
-0.211902, 0.917783
-0.398229, 0.84941
-0.58439, 0.766728
-0.796709, 0.679396
-0.608206, 0.766067
-0.717522, 1.07772
-0.519076, 1.17425
-0.41586, 0.835091
-0.296155, 0.505839
-0.0835605, 0.552211
0.0382096, 0.186885
0.152991, -0.179113
-0.0478854, -0.257233
0.0763071, -0.522687
-0.0150972, -0.229699
-0.236033, -0.296618
-0.0335291, -0.211983
0.157646, -0.179847
0.0672959, 0.191382
0.142484, -0.135179
0.0379391, 0.18805
0.25904, 0.2896
0.107293, 0.622326
0.00773586, 1.00117
0.0947188, 0.632713
0.0069594, 0.989296
-0.118505, 1.28163
-0.240353, 1.62018
-0.348964, 1.98207
-0.524207, 1.90072
-0.395519, 1.59179
-0.568894, 1.89246
-0.753073, 1.87519
-0.601541, 1.49806
-0.503719, 1.1672
-0.690212, 1.10586
-0.588822, 0.761674
-0.719142, 1.09657
-0.594707, 0.738535
-0.390256, 0.843544
-0.283384, 0.461421
-0.132917, 0.53803
0.105681, 0.615165
-0.00789012, 1.00417
-0.193053, 0.92863
-0.0948373, 0.565892
-0.263562, 0.482982
-0.103064, 0.53929
0.128849, 0.642504
0.00859313, 0.98206
-0.198794, 0.883993
-0.388945, 0.836339
-0.609688, 0.753684
-0.3994, 0.83966
-0.598851, 0.764598
-0.410486, 0.862335
-0.594059, 0.769704
-0.715351, 1.08461
-0.586855, 0.767993
-0.489224, 0.403003
-0.595534, 0.770288
-0.80995, 0.707617
-0.981824, 0.619507
-1.14471, 0.928382
-0.907029, 1.03103
-1.11675, 0.947432
-0.896366, 1.01024
-1.011, 1.34993
-1.23672, 1.30967
-1.34116, 1.63891
-1.11688, 1.69861
-0.955979, 1.78912
-1.14436, 1.68422
-1.03476, 1.35343
-0.901125, 1.01196
-1.1331, 0.95692
-0.91172, 0.992434
-0.691856, 1.05167
-0.607124, 0.758012
-0.493392, 0.402011
-0.604718, 0.758824
-0.501165, 0.415407
-0.299309, 0.477024
-0.179257, 0.151622
0.0497893, 0.201178
-0.172149, 0.109671
0.020992, 0.239506
-0.0843436, 0.541346
-0.287569, 0.491996
-0.410976, 0.829541
-0.205533, 0.915151
-0.116374, 0.548225
-0.279555, 0.481579
-0.406264, 0.857994
-0.215597, 0.910429
-0.305122, 1.23984
-0.514019, 1.17896
-0.698965, 1.07315
-0.830567, 1.43806
-0.949334, 1.76228
-0.788239, 1.43687
-0.95529, 1.78519
-1.13328, 1.73621
-1.34675, 1.64437
-1.13008, 1.71253
-1.28175, 2.0482
